elapsed_s,steady_s,event,reason_mask,result_age_s,frame_age_s,command_gain,inference_ms,peak_control_target_step_rad,ready,qw,qx,qy,qz,gx,gy,gz,cmd_x,cmd_y,cmd_yaw,q0,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,q20,q21,q22,q23,q24,q25,q26,q27,q28,dq0,dq1,dq2,dq3,dq4,dq5,dq6,dq7,dq8,dq9,dq10,dq11,dq12,dq13,dq14,dq15,dq16,dq17,dq18,dq19,dq20,dq21,dq22,dq23,dq24,dq25,dq26,dq27,dq28,previous_target0,previous_target1,previous_target2,previous_target3,previous_target4,previous_target5,previous_target6,previous_target7,previous_target8,previous_target9,previous_target10,previous_target11,previous_target12,previous_target13,previous_target14,previous_target15,previous_target16,previous_target17,previous_target18,previous_target19,previous_target20,previous_target21,previous_target22,previous_target23,previous_target24,previous_target25,previous_target26,previous_target27,previous_target28,candidate0,candidate1,candidate2,candidate3,candidate4,candidate5,candidate6,candidate7,candidate8,candidate9,candidate10,candidate11,candidate12,candidate13,candidate14,candidate15,candidate16,candidate17,candidate18,candidate19,candidate20,candidate21,candidate22,candidate23,candidate24,candidate25,candidate26,candidate27,candidate28,applied0,applied1,applied2,applied3,applied4,applied5,applied6,applied7,applied8,applied9,applied10,applied11,applied12,applied13,applied14,applied15,applied16,applied17,applied18,applied19,applied20,applied21,applied22,applied23,applied24,applied25,applied26,applied27,applied28
0,547554.92,1,0,0,4.62799799e-05,0,0,0,0,0.421169549,-0.0210268237,-0.00958309881,0.906687558,0.0330231935,-0.00745685026,0.0063915858,-2.24207754e-44,-2.24207754e-44,2.24207754e-44,-0.223586217,0.156372294,-0.0454387031,0.469364017,-0.34850803,-0.0629418194,-0.253737479,0.10246139,0.143828958,0.325195402,-0.179300085,-0.0756103918,-0.0181058422,0.0411948375,-0.0887112468,0.318804353,0.433493406,0.122982122,1.01237941,0.144673571,-0.0474575311,0.0194623824,0.317282349,-0.254988372,0.245353043,1.00600386,0.0830267146,-0.0679865107,-0.0800546259,-0.00872664712,-0.094902277,0.0188557897,-0.0119991396,0.0338969864,0.0574061126,-0.00436332356,-0.0992656052,0.0325690918,-0.00327249267,0.0162313841,0.022909198,-0.00857081357,0.0136347143,0.0152217774,-0.0245436933,-0.00613592332,-0.0184077695,0,0,0.0613592342,-0.0490873866,0,0,0.0107378662,0.116582543,0,0.0306796171,-0.0122718466,-0.149261355,0.13055709,-0.0600858033,0.401950419,-0.246767372,-0.135941595,-0.313075274,-0.0133781154,0.161163345,0.241038084,-0.130336136,0.0181623213,-0.00897623505,0.314971268,0.0139393359,0.319635898,0.609980285,0.16432935,0.932833254,0.131468505,-0.0702784508,0.0358212963,0.320840418,-0.293807626,0.229412481,0.994130373,0.0819998085,-0.0678114071,-0.0883170366,-0.149261355,0.13055709,-0.0600858033,0.401950419,-0.246767372,-0.135941595,-0.313075274,-0.0133781154,0.161163345,0.241038084,-0.130336136,0.0181623213,-0.00897623505,0.314971268,0.0139393359,0.319635898,0.609980285,0.16432935,0.932833254,0.131468505,-0.0702784508,0.0358212963,0.320840418,-0.293807626,0.229412481,0.994130373,0.0819998085,-0.0678114071,-0.0883170366,-0.149261355,0.13055709,-0.0600858033,0.401950419,-0.246767372,-0.135941595,-0.313075274,-0.0133781154,0.161163345,0.241038084,-0.130336136,0.0181623213,-0.00897623505,0.314971268,0.0139393359,0.319635898,0.609980285,0.16432935,0.932833254,0.131468505,-0.0702784508,0.0358212963,0.320840418,-0.293807626,0.229412481,0.994130373,0.0819998085,-0.0678114071,-0.0883170366
0.010860001,547554.931,0,0,0.0103045349,2.60490924e-06,0,0.163004966,2.07424164e-05,1,0.421125382,-0.0208526477,-0.00949471723,0.906713009,0.0266316086,-0.00745685026,0.0063915858,-2.24207754e-44,-2.24207754e-44,2.24207754e-44,-0.223577693,0.155605301,-0.0453315675,0.469091326,-0.348093718,-0.0623453073,-0.25378859,0.101771101,0.144003049,0.325195402,-0.179056183,-0.0753092319,-0.0181995854,0.0412176549,-0.0886864737,0.318049341,0.433469415,0.122826323,1.01237941,0.144673571,-0.0468223691,0.0191507917,0.317138553,-0.255000353,0.245353043,1.00701046,0.0829667896,-0.0677947626,-0.0800785944,0.00545415422,-0.0687223375,-0.00514248805,-0.0349065885,0.0483427905,0.0772116333,0.00109083089,-0.069813177,0.00514248805,-0.00654498534,0.0192430113,0.0365498625,-0.0119991396,-0.00486464472,0.00203067134,-0.110446624,0.0107378662,-0.0184077695,-0.00153398083,-0.00460194238,0.036815539,-0.0122718466,-0.00920388475,-0.00613592332,0.0122718466,0.105844676,0.00766990427,-0.00613592332,0,-0.149258956,0.130542904,-0.0600844063,0.401943624,-0.246724486,-0.135926202,-0.313064456,-0.0134029705,0.161160752,0.241081804,-0.130337223,0.0181633923,-0.00898138527,0.314915359,0.0139659876,0.319636285,0.609964848,0.164314359,0.932821512,0.131470963,-0.0702795014,0.0358224064,0.32085374,-0.293814451,0.22937803,0.994131267,0.0819761977,-0.0678064823,-0.0882971585,-0.139535636,0.0730579048,-0.0544168353,0.374386162,-0.0728824288,-0.0735325888,-0.269166738,-0.114162266,0.150671795,0.418323785,-0.134776309,0.0225079823,-0.0298606306,0.0883267894,0.122007668,0.321192175,0.547442436,0.103551231,0.885177612,0.141426429,-0.0745524839,0.0403182991,0.374849945,-0.321497858,0.0897378623,0.997750819,-0.0137244761,-0.0478342921,-0.00770364609,-0.149258062,0.130537644,-0.0600838847,0.401941091,-0.246708572,-0.135920495,-0.313060433,-0.0134121943,0.161159799,0.241098031,-0.130337641,0.0181637909,-0.00898329727,0.314894617,0.0139758782,0.319636434,0.609959126,0.164308801,0.932817161,0.131471872,-0.0702798963,0.0358228162,0.320858687,-0.293816984,0.229365245,0.994131625,0.0819674432,-0.0678046495,-0.088289775
0.020862338,547554.941,0,0,0.000224413001,3.33506614e-06,0,0.186630059,7.86185265e-05,1,0.421094179,-0.020715598,-0.00945011433,0.906731069,0.0287621357,-0.00213052868,0.00213052868,-2.24207754e-44,-2.24207754e-44,2.24207754e-44,-0.223577693,0.155051365,-0.0451708622,0.468989044,-0.347884625,-0.0620072968,-0.253780067,0.101242729,0.144123584,0.325203925,-0.178973645,-0.075215891,-0.0183870737,0.041232869,-0.0886766911,0.317018718,0.433457434,0.122502752,1.01239145,0.144673571,-0.0465107784,0.0188751556,0.317126572,-0.255000353,0.245329082,1.00793326,0.0829188526,-0.06767492,-0.0801145434,-0.007635816,-0.0818123072,0.0342832543,-0.0141808018,0.0230018571,0.040390905,0,-0.0632681921,0.0188557897,0.0218166169,0.00160338217,0.0235874485,-0.046282392,0.0126602622,0.0133048389,-0.0766990408,-0.00920388475,-0.0398835018,-0.0107378662,-0.00460194238,0,-0.0429514647,0,-0.0122718466,-0.00460194238,0.115048565,-0.00613592332,0.0184077695,-0.0245436933,-0.149239391,0.130427271,-0.0600730032,0.401888192,-0.246374801,-0.135800689,-0.312976152,-0.0136056533,0.161139652,0.241438344,-0.130346164,0.0181721319,-0.00902338512,0.314459592,0.0141833192,0.319639415,0.609839082,0.16419214,0.932725668,0.131490991,-0.0702880993,0.0358314477,0.32096234,-0.293870151,0.229097143,0.994138539,0.081783697,-0.0677663088,-0.0881350413,-0.139756292,0.0732275844,-0.0544792302,0.373902768,-0.0696967691,-0.0738315955,-0.267543226,-0.114407375,0.150550693,0.418983549,-0.131067172,0.0233810134,-0.0301322788,0.0899249315,0.120102212,0.32004264,0.547338724,0.103311397,0.884759009,0.140948325,-0.0747237504,0.040462099,0.375320196,-0.321778476,0.0890651196,0.998015881,-0.0137864649,-0.0483057424,-0.00807693042,-0.149236426,0.130406722,-0.0600710958,0.401876837,-0.246302918,-0.13577868,-0.312955856,-0.0136431148,0.16113551,0.241504833,-0.130338058,0.0181760099,-0.00903172698,0.314380974,0.0142178005,0.319636971,0.609815955,0.164169297,0.932707131,0.131493375,-0.070290111,0.0358334705,0.32098332,-0.293880999,0.229044348,0.994140565,0.0817485601,-0.067760244,-0.0881065652
0.03186037,547554.952,0,0,0.0112224449,2.79094093e-06,0,0.186630059,0.00018632412,1,0.421079516,-0.0205829572,-0.00941779278,0.906741261,0.0223705508,-0.00532632135,0.00213052868,-2.24207754e-44,-2.24207754e-44,2.24207754e-44,-0.223577693,0.154480383,-0.0451039039,0.468971997,-0.347734153,-0.0617430843,-0.253754497,0.100714363,0.144203931,0.325195402,-0.178885445,-0.0750587732,-0.018601343,0.041225262,-0.0886916667,0.31683895,0.433469415,0.122083299,1.01239145,0.144661576,-0.0462950617,0.0185755491,0.317126572,-0.255000353,0.245281145,1.00880814,0.0828709155,-0.0674711913,-0.080186449,0.00545415422,-0.0621773563,0.0102849761,-0.0130899707,0.011289591,0.0234538782,0.0130899707,-0.0665406808,0.0205699522,0.0141808018,0.00731188571,0.0118951946,-0.0342832543,-0.00390034751,-0.011539544,0.00460194238,0,-0.0444854461,-0.00460194238,0,0.0122718466,-0.0245436933,0.00306796166,-0.00306796166,0.00153398083,0.0751650631,-0.00306796166,0,-0.00613592332,-0.149181038,0.130072653,-0.0600384288,0.401713401,-0.245271116,-0.135416761,-0.312690526,-0.014231815,0.16107367,0.24254173,-0.13034232,0.0182064194,-0.00915500429,0.313069612,0.0148364147,0.319639325,0.609450936,0.16381374,0.932427049,0.131548613,-0.0703160167,0.0358605124,0.321300775,-0.294043988,0.228226542,0.994163215,0.0811904147,-0.0676465854,-0.087639004,-0.139756292,0.0732275844,-0.0544792302,0.373902768,-0.0696967691,-0.0738315955,-0.267543226,-0.114407375,0.150550693,0.418983549,-0.131067172,0.0233810134,-0.0301322788,0.0899249315,0.120102212,0.32004264,0.547338724,0.103311397,0.884759009,0.140948325,-0.0747237504,0.040462099,0.375320196,-0.321778476,0.0890651196,0.998015881,-0.0137864649,-0.0483057424,-0.00807693042,-0.14917317,0.130025193,-0.060033787,0.401690185,-0.245124504,-0.135365337,-0.312652826,-0.0143154664,0.161064878,0.242689058,-0.130342916,0.0182107408,-0.00917252153,0.312883288,0.0149243167,0.319639683,0.60939908,0.163763225,0.932387233,0.131556451,-0.0703196973,0.0358643532,0.321345896,-0.294067144,0.228110343,0.994166434,0.0811111033,-0.0676304325,-0.0875725672
0.041864292,547554.962,0,0,0.00126868801,3.74694355e-06,0,0.145078055,0.000305265188,1,0.421068579,-0.0204698741,-0.0094229551,0.90674895,0.0138484361,-0.00426105736,-0.00745685026,-2.24207754e-44,-2.24207754e-44,2.24207754e-44,-0.223577693,0.153943494,-0.0450235531,0.468997568,-0.347663134,-0.0616183318,-0.253720433,0.10033939,0.14436464,0.325203925,-0.178820148,-0.0749798715,-0.0187352616,0.0412024446,-0.0886962637,0.31683895,0.433445454,0.121424168,1.01239145,0.144697532,-0.0462710932,0.0183718167,0.317138553,-0.255000353,0.245209232,1.00931144,0.0828709155,-0.0672554746,-0.0801744685,-0.007635816,-0.0501782224,0.0154274656,0.00109083089,0.0101636108,0.017847145,0.015271632,-0.0774489865,0.0119991396,0,0.00670956029,0.00916706212,-0.0239982791,-0.0126594156,-0.0120142419,0.00460194238,-0.00613592332,-0.0951068103,-0.00306796166,-0.00306796166,-0.00613592332,-0.0184077695,-0.0138058281,0.00306796166,-0.0214757323,0.0352815613,-0.00766990427,0.0306796171,0,-0.149076134,0.129463032,-0.0599684939,0.401422918,-0.243352234,-0.134743318,-0.312211275,-0.0153113073,0.160971865,0.244429097,-0.130339816,0.0182560366,-0.00938110799,0.310693979,0.0159349795,0.31962356,0.608778358,0.163168371,0.931912065,0.131643012,-0.0703700706,0.0359117985,0.321888953,-0.294342428,0.226731434,0.994210303,0.0801666752,-0.0674516484,-0.0867845789,-0.139532223,0.0730886757,-0.0539238639,0.374242604,-0.0673774481,-0.0729981735,-0.267691076,-0.114924744,0.151105449,0.419161171,-0.130529702,0.0230850186,-0.0302433819,0.0902942643,0.118766472,0.318988144,0.54684478,0.10334561,0.88444531,0.140634909,-0.0750912428,0.0405750982,0.375918329,-0.321899593,0.0885826349,0.998330176,-0.0142910182,-0.0489138328,-0.00781998038,-0.149062917,0.12938495,-0.0599601232,0.401385278,-0.243108496,-0.134657785,-0.312149614,-0.0154492818,0.160958201,0.244671121,-0.130340084,0.0182627253,-0.00941000413,0.310388714,0.0160774123,0.319622695,0.608692586,0.163085505,0.931846321,0.13165547,-0.0703766122,0.0359182544,0.321963787,-0.294380605,0.226540089,0.994216025,0.080035843,-0.0674259663,-0.0866752043
0.052860411,547554.973,0,0,0.012264807,2.76998617e-06,0,0.145078055,0.000452637672,1,0.421066761,-0.0203698147,-0.00940271746,0.906752229,0.0202400219,-0.00426105736,-0.00213052868,-2.24207754e-44,-2.24207754e-44,2.24207754e-44,-0.22356917,0.153338417,-0.0449833758,0.468980521,-0.347579539,-0.0614715703,-0.253711909,0.0997769237,0.14441821,0.325220972,-0.178793475,-0.0749228075,-0.0188825727,0.0411568433,-0.0886752084,0.317042679,0.433457434,0.119974077,1.01239145,0.144697532,-0.0462591089,0.0182639584,0.317246407,-0.255024314,0.24504146,1.00964701,0.082810998,-0.0669678524,-0.0800905749,0.00654498534,-0.0774489865,0.00514248805,-0.00218166178,0.0187505055,0.0347403623,-0.00545415422,-0.102538094,0.0119991396,-0.00218166178,0.00453949487,0.00913323835,-0.0291407648,-0.0126475701,0.00605410337,0.0291456357,0,-0.147262156,-0.00460194238,0.00460194238,-0.00613592332,-0.0122718466,0.0107378662,-0.00460194238,-0.01687379,0.0276116561,-0.01687379,0.0122718466,0.0184077695,-0.1488996,0.128420249,-0.059856683,0.400920153,-0.24009712,-0.133601174,-0.311387748,-0.0171539225,0.160789356,0.247661233,-0.130343333,0.0183453616,-0.00976701081,0.306617111,0.0178371221,0.319611818,0.607632697,0.162061796,0.931034029,0.131809339,-0.0704574063,0.0359980576,0.322888374,-0.294852167,0.224176005,0.994286537,0.0784194246,-0.0671087354,-0.0853239149,-0.139532223,0.0730886757,-0.0539238639,0.374242604,-0.0673774481,-0.0729981735,-0.267691076,-0.114924744,0.151105449,0.419161171,-0.130529702,0.0230850186,-0.0302433819,0.0902942643,0.118766472,0.318988144,0.54684478,0.10334561,0.88444531,0.140634909,-0.0750912428,0.0405750982,0.375918329,-0.321899593,0.0885826349,0.998330176,-0.0142910182,-0.0489138328,-0.00781998038,-0.14887999,0.128304467,-0.0598442703,0.400864333,-0.239735723,-0.133474365,-0.311296314,-0.0173584986,0.160769105,0.248020083,-0.13034372,0.0183552783,-0.0098098563,0.306164473,0.0180483069,0.319610506,0.6075055,0.161938936,0.930936575,0.131827801,-0.0704670995,0.0360076353,0.322999328,-0.294908762,0.223892286,0.994295001,0.0782254413,-0.0670706704,-0.0851617455
0.0638599771,547554.984,0,0,0.00327490107,2.54600309e-06,0,0.134294038,0.000832632184,1,0.421009809,-0.0202788711,-0.00933810603,0.906781316,0.0234358143,0.0031957929,0.0191747583,-2.24207754e-44,-2.24207754e-44,2.24207754e-44,-0.22356917,0.152750403,-0.0449967682,0.468980521,-0.347466707,-0.0612734221,-0.253694862,0.099180378,0.144337848,0.32528916,-0.178771511,-0.0748870522,-0.0190164912,0.04105803,-0.0886380002,0.317629904,0.433385551,0.118631847,1.01241541,0.144673571,-0.0462111719,0.0181081649,0.317378223,-0.255024314,0.244550094,1.00988674,0.0823795646,-0.0667041987,-0.0796831101,-0.00545415422,-0.0796306506,0.0274266023,-0.00436332356,0.0128101846,0.0206797197,0.00109083089,-0.0839939713,0,-0.00109083089,-0.00651019439,-0.000101470687,-0.0222841147,-0.0107012037,0.00601619203,0.0659611747,-0.0184077695,-0.177941784,0.0138058281,0,0.0122718466,-0.0184077695,0.0184077695,-0.0107378662,-0.0674951598,0.0276116561,-0.0813009813,0.0245436933,0.0429514647,-0.148547918,0.127018094,-0.0596574843,0.400234461,-0.235086784,-0.13186416,-0.310225189,-0.0196930617,0.160520911,0.252391845,-0.130091101,0.0184073206,-0.0103281401,0.300896257,0.0203262139,0.319474041,0.605916321,0.160502851,0.929742754,0.131990805,-0.0706409588,0.0361484103,0.324372947,-0.295565039,0.220509693,0.994404376,0.0758859143,-0.0666340739,-0.0832244158,-0.13790147,0.0742062703,-0.053265769,0.374627471,-0.0607792586,-0.0710173026,-0.267693758,-0.113929972,0.150934026,0.421822131,-0.12643455,0.0220634062,-0.0305023938,0.0908570886,0.115636542,0.317058891,0.545270801,0.10340064,0.883623481,0.139784947,-0.0760505795,0.0410298966,0.37708813,-0.321790636,0.0876547992,0.998493314,-0.015350759,-0.049064938,-0.00722806156,-0.148517117,0.126865327,-0.0596389957,0.400160372,-0.234582543,-0.131688148,-0.310102135,-0.019965671,0.16049318,0.252881974,-0.130080521,0.0184178967,-0.0103865005,0.300288647,0.0206019282,0.319467068,0.605740905,0.160337672,0.929609299,0.132013351,-0.0706566051,0.0361625329,0.324525446,-0.295640916,0.220125362,0.994416177,0.0756219849,-0.0665832534,-0.0830045715
0.073938867,547554.994,0,0,0.013353791,2.97091901e-06,0,0.134294038,0.000810533762,1,0.420918047,-0.0201980583,-0.0092609236,0.906826496,0.0255663432,-0.00213052868,0.0245010797,-2.24207754e-44,-2.24207754e-44,2.24207754e-44,-0.22356917,0.152077153,-0.0450369455,0.468878269,-0.347245216,-0.0608844906,-0.253694862,0.0984900892,0.144177154,0.325425506,-0.178770885,-0.0748587325,-0.0190432761,0.0408604369,-0.0885131508,0.317989439,0.433313638,0.116582543,1.01245129,0.144697532,-0.0460194238,0.0180722121,0.317522049,-0.255000353,0.243651286,1.00995862,0.081564635,-0.06638062,-0.0791438222,0.00218166178,-0.0992656052,-0.00171416264,-0.00654498534,0.0347702503,0.0610560253,0.00436332356,-0.129808873,-0.0171416271,0.0207257867,-0.00112490542,-0.00183002988,0,-0.0272398107,0.0147273084,0.0490873866,-0.00306796166,-0.248504892,0.00153398083,-0.0276116561,0.0490873866,0,0.0322135985,-0.00920388475,-0.102776714,0.0199417509,-0.101242736,0.0552233122,0.073631078,-0.148207173,0.125327811,-0.0594529137,0.399414897,-0.229507923,-0.129916698,-0.308863938,-0.0227091983,0.160214081,0.257814616,-0.129974067,0.0185243376,-0.0109738344,0.294173777,0.0233767051,0.319396764,0.603975356,0.158675238,0.928266644,0.132240266,-0.0708140954,0.036304649,0.326060146,-0.296404421,0.216257557,0.994535267,0.0729658008,-0.0660717562,-0.0807920843,-0.13790147,0.0742062703,-0.053265769,0.374627471,-0.0607792586,-0.0710173026,-0.267693758,-0.113929972,0.150934026,0.421822131,-0.12643455,0.0220634062,-0.0305023938,0.0908570886,0.115636542,0.317058891,0.545270801,0.10340064,0.883623481,0.139784947,-0.0760505795,0.0410298966,0.37708813,-0.321790636,0.0876547992,0.998493314,-0.015350759,-0.049064938,-0.00722806156,-0.14816609,0.125124007,-0.0594282486,0.399316072,-0.22883527,-0.1296819,-0.308699816,-0.02307285,0.160177082,0.258468419,-0.129959956,0.0185384452,-0.0110516855,0.293363243,0.0237445012,0.319387436,0.603741288,0.158454895,0.928088665,0.132270336,-0.070834972,0.036323484,0.326263547,-0.29650563,0.215744868,0.994551003,0.0726137236,-0.0660039634,-0.080498822
0.0849054831,547555.005,0,0,0.00428917306,4.27302439e-06,0,0.158379087,0.00178207457,1,0.420707047,-0.0200835299,-0.00909131113,0.906928718,0.0372842513,-0.00213052868,0.045806367,-2.24207754e-44,-2.24207754e-44,2.24207754e-44,-0.223577693,0.151097104,-0.0451842546,0.468426585,-0.346734941,-0.0600039028,-0.253711909,0.0974077806,0.143842354,0.325843096,-0.178788155,-0.0748731792,-0.0190968439,0.0404880494,-0.0882487819,0.31849277,0.433301657,0.113598473,1.01243937,0.144709513,-0.0456359312,0.0180602279,0.317689836,-0.255024314,0.242297068,1.00997055,0.0801744685,-0.0658293515,-0.0780532584,-0.00981747732,-0.100356445,-0.0274266023,-0.0665406808,0.0709546879,0.114590906,0.0196349546,-0.134172186,-0.0342832543,0.0578140318,0.00209031883,-0.00359241269,0.0205699522,-0.0603161827,0.0334401391,0.0352815613,0.00920388475,-0.286854416,-0.0138058281,0,0.0490873866,0.00613592332,0.0184077695,0.00460194238,-0.148796141,0.0122718466,-0.184077695,0.0674951598,0.128854394,-0.147470355,0.123313636,-0.0590922236,0.39845261,-0.220773071,-0.126949415,-0.307030112,-0.026626518,0.159846276,0.265576452,-0.129090697,0.0186004154,-0.0117137823,0.285087615,0.0267382897,0.319105625,0.600957513,0.156175762,0.926266253,0.132347196,-0.0711989924,0.0366054699,0.328445703,-0.297503293,0.210288584,0.994734943,0.0687514469,-0.0653698742,-0.0774056464,-0.135802686,0.0761252716,-0.0526194163,0.375665605,-0.0514300466,-0.0683687031,-0.267648101,-0.112934858,0.151266098,0.425434649,-0.120977163,0.0214544367,-0.0295478664,0.0904068649,0.110118642,0.315651059,0.542177677,0.103058212,0.883484602,0.138071597,-0.0771959499,0.041714076,0.377991289,-0.321579218,0.0857035667,0.998673439,-0.0175566077,-0.0494642295,-0.00632203184,-0.147413775,0.123084776,-0.0590608306,0.398342073,-0.219951764,-0.126665294,-0.306839108,-0.0270451121,0.159804672,0.266351759,-0.129051358,0.0186142586,-0.0118002761,0.284143418,0.0271426812,0.319088876,0.600672424,0.155918136,0.926058769,0.132374972,-0.071228072,0.0366302468,0.328685999,-0.297620058,0.209684342,0.994754016,0.0683328584,-0.0652927384,-0.0770608932
0.095861608,547555.016,0,0,0.015245298,3.19804531e-06,0,0.158379087,0.0010458827,1,0.420465022,-0.0199902989,-0.00891449675,0.907044768,0.047936894,-0,0.0628505945,-2.24207754e-44,-2.24207754e-44,2.24207754e-44,-0.223449871,0.150023326,-0.0453181751,0.467617005,-0.345780194,-0.0583682619,-0.25376302,0.096487388,0.143507555,0.326448143,-0.178813577,-0.0748735666,-0.0192709379,0.0400852785,-0.0879937187,0.318828315,0.433241725,0.110338762,1.01242733,0.144745469,-0.0451565608,0.0180362593,0.317821652,-0.255024314,0.240068004,1.00997055,0.0779094473,-0.0650743395,-0.0764593557,0.0119991396,-0.130899698,-0.0154274656,-0.128718033,0.096751295,0.155921414,0.00327249267,-0.158170477,-0.0239982791,0.094902277,7.97460452e-05,0.00362623623,-0.0257124398,-0.0729629025,0.0356558748,0.0383495204,-0.00460194238,-0.308330148,-0.0414174832,0.0107378662,0.0552233122,0,0.036815539,0,-0.23469907,0,-0.246970922,0.0797670037,0.184077695,-0.146831661,0.120730527,-0.0587378964,0.397205234,-0.211503178,-0.123742677,-0.304874331,-0.0313510746,0.159376591,0.274327159,-0.128646567,0.0187566467,-0.0126900263,0.274430692,0.0313025638,0.318916529,0.597739875,0.153268084,0.923924327,0.132660553,-0.071527265,0.03688512,0.331157863,-0.298821211,0.20346874,0.994950533,0.0640269071,-0.0644991919,-0.0735144988,-0.135802686,0.0761252716,-0.0526194163,0.375665605,-0.0514300466,-0.0683687031,-0.267648101,-0.112934858,0.151266098,0.425434649,-0.120977163,0.0214544367,-0.0295478664,0.0904068649,0.110118642,0.315651059,0.542177677,0.103058212,0.883484602,0.138071597,-0.0771959499,0.041714076,0.377991289,-0.321579218,0.0857035667,0.998673439,-0.0175566077,-0.0494642295,-0.00632203184,-0.146768987,0.120477013,-0.0587031245,0.397082806,-0.210593402,-0.123427957,-0.304662734,-0.0318147466,0.159330502,0.275185972,-0.128602967,0.0187719781,-0.0127858371,0.273384809,0.0317505114,0.318897963,0.59742409,0.152982727,0.923694491,0.132691309,-0.0715594813,0.0369125642,0.331424028,-0.298950583,0.202799425,0.994971693,0.0635632351,-0.0644137412,-0.0731326118
