elapsed_s,steady_s,event,reason_mask,result_age_s,frame_age_s,command_gain,inference_ms,peak_control_target_step_rad,ready,qw,qx,qy,qz,gx,gy,gz,cmd_x,cmd_y,cmd_yaw,q0,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,q20,q21,q22,q23,q24,q25,q26,q27,q28,dq0,dq1,dq2,dq3,dq4,dq5,dq6,dq7,dq8,dq9,dq10,dq11,dq12,dq13,dq14,dq15,dq16,dq17,dq18,dq19,dq20,dq21,dq22,dq23,dq24,dq25,dq26,dq27,dq28,previous_target0,previous_target1,previous_target2,previous_target3,previous_target4,previous_target5,previous_target6,previous_target7,previous_target8,previous_target9,previous_target10,previous_target11,previous_target12,previous_target13,previous_target14,previous_target15,previous_target16,previous_target17,previous_target18,previous_target19,previous_target20,previous_target21,previous_target22,previous_target23,previous_target24,previous_target25,previous_target26,previous_target27,previous_target28,candidate0,candidate1,candidate2,candidate3,candidate4,candidate5,candidate6,candidate7,candidate8,candidate9,candidate10,candidate11,candidate12,candidate13,candidate14,candidate15,candidate16,candidate17,candidate18,candidate19,candidate20,candidate21,candidate22,candidate23,candidate24,candidate25,candidate26,candidate27,candidate28,applied0,applied1,applied2,applied3,applied4,applied5,applied6,applied7,applied8,applied9,applied10,applied11,applied12,applied13,applied14,applied15,applied16,applied17,applied18,applied19,applied20,applied21,applied22,applied23,applied24,applied25,applied26,applied27,applied28
0,3188561.34,1,0,0,2.76770443e-05,0,0,0,0,0.999070048,-0.0233436115,0.000525286596,-0.0362466201,-0.000291973876,-0.00127035484,0.0115279378,2.24207754e-44,-2.24207754e-44,2.24207754e-44,-0.125980988,0.105697505,-0.0581791811,0.402255833,-0.279042304,-0.0745234415,-0.155424431,0.000179757102,-0.0659805238,0.228105649,-0.0707048699,0.0258233007,0.00536530791,0.0433915779,-0.00290263747,0.293170273,0.395687729,0.105294958,0.951972067,0.164366394,0.0360064916,0.0352350213,0.270678073,-0.289154798,0.0510457419,1.07274938,-0.0431058668,-0.145117044,0.0200336538,0.000702092715,-0.0133507503,-0.0371555127,0.00209121266,-0.00424789544,0.000696788193,0.00397143187,0.00768303173,0.0451692529,0.00549002457,-0.0103472332,0.00812146626,-1.62215001e-05,0.000918759615,-0.000980788842,-0.00139185251,-0.00109807553,0.000327999151,-0.0187381022,0.000430958433,0.0354646556,-0.00771921733,0.00257559353,0.00306813512,0.00327711576,-0.0059021893,-2.10556354e-05,-0.000432300352,0.00813432783,-0.205504432,0.0493642241,-0.0578833744,0.315186739,-0.199361235,-0.0971258953,-0.0750226676,-0.00609501498,-0.0319430307,0.243457139,0.04675138,0.0285039525,0.00545461662,0.294182539,-0.0184174478,0.273129344,0.587477148,0.170684844,0.874979377,0.168246388,0.00978359114,0.0836356729,0.288905025,-0.331133515,0.0454641655,1.06154561,-0.0427242145,-0.148725286,0.0212720446,-0.205504432,0.0493642241,-0.0578833744,0.315186739,-0.199361235,-0.0971258953,-0.0750226676,-0.00609501498,-0.0319430307,0.243457139,0.04675138,0.0285039525,0.00545461662,0.294182539,-0.0184174478,0.273129344,0.587477148,0.170684844,0.874979377,0.168246388,0.00978359114,0.0836356729,0.288905025,-0.331133515,0.0454641655,1.06154561,-0.0427242145,-0.148725286,0.0212720446,-0.205504432,0.0493642241,-0.0578833744,0.315186739,-0.199361235,-0.0971258953,-0.0750226676,-0.00609501498,-0.0319430307,0.243457139,0.04675138,0.0285039525,0.00545461662,0.294182539,-0.0184174478,0.273129344,0.587477148,0.170684844,0.874979377,0.168246388,0.00978359114,0.0836356729,0.288905025,-0.331133515,0.0454641655,1.06154561,-0.0427242145,-0.148725286,0.0212720446
0.0109245731,3188561.35,0,0,0.0104723824,2.14632601e-05,0,0.146972016,1.22785568e-05,1,0.999072552,-0.0233451631,0.000518541725,-0.0361768641,-0.000127838604,-0.00152946834,0.0117052542,2.24207754e-44,-2.24207754e-44,2.24207754e-44,-0.125972301,0.105536461,-0.0586236231,0.402280211,-0.27909115,-0.0745148659,-0.155376926,0.00026985351,-0.0654404685,0.228172749,-0.0708284304,0.0259213056,0.00536499964,0.0434022844,-0.00291309622,0.29315418,0.395674616,0.105299845,0.951748312,0.164372131,0.036429476,0.0351336598,0.270708472,-0.289118379,0.0510848127,1.07267988,-0.0431068428,-0.145124897,0.02013072,0.00074885611,-0.0135595668,-0.0370825082,0.00199367292,-0.00393533986,0.000693112961,0.0038930038,0.00735493144,0.0449888036,0.00583912851,-0.0103460867,0.00826094951,-1.60954787e-05,0.00085737661,-0.000744733145,-0.00127693499,-0.00109155499,0.000486504112,-0.0204682481,0.000537653104,0.0379103124,-0.00974812265,0.00250068912,0.00300563453,0.00324320677,-0.00569062401,-0.000142724835,-0.000872783421,0.00809880346,-0.205484584,0.049374491,-0.0578873754,0.315162033,-0.199338824,-0.0971020237,-0.075038828,-0.00611887174,-0.0319330506,0.243478194,0.0467188619,0.0285202432,0.00544413831,0.294148862,-0.0184125714,0.27313447,0.587460041,0.170664757,0.874970615,0.168247208,0.009775443,0.083636418,0.288914263,-0.331133485,0.0454539694,1.06152797,-0.0427310839,-0.14871791,0.0212791916,-0.129123628,0.0888752192,-0.0732842386,0.220124304,-0.113120936,-0.0052490728,-0.137211144,-0.0979157388,0.00647280551,0.32447803,-0.0784021094,0.0912045613,-0.0348746628,0.164554805,0.000350814313,0.292852908,0.521577477,0.0933763012,0.841268301,0.171395421,-0.0215771943,0.0864934772,0.324517459,-0.331009984,0.00621608272,0.993819535,-0.0691573471,-0.120328613,0.048781991,-0.205477357,0.0493782274,-0.0578888319,0.315153033,-0.199330673,-0.0970933288,-0.0750447065,-0.00612756051,-0.0319294147,0.243485853,0.0467070192,0.0285261758,0.00544032222,0.294136584,-0.0184107963,0.273136348,0.587453783,0.170657441,0.874967456,0.168247506,0.00977247581,0.0836366862,0.288917661,-0.331133485,0.0454502553,1.06152165,-0.0427335836,-0.148715228,0.0212817956
0.0209335657,3188561.36,0,0,0.000405504834,2.45017e-05,0,0.136900228,4.82201576e-05,1,0.999074697,-0.0233455487,0.000511850463,-0.0361181423,5.63457361e-05,-0.00166656892,0.0117088687,2.24207754e-44,-2.24207754e-44,2.24207754e-44,-0.125964403,0.105400361,-0.0589917898,0.402298987,-0.279128671,-0.0745068863,-0.155339018,0.000341294304,-0.0649926886,0.228233308,-0.0709320009,0.0260040481,0.00536425365,0.0434105843,-0.0029201014,0.293141454,0.395663649,0.105304964,0.951556683,0.16437757,0.0367886536,0.0350337476,0.270733148,-0.289088607,0.0511168987,1.07262349,-0.0431088172,-0.145134628,0.0202110931,0.000836921798,-0.0136366691,-0.0365743935,0.00176890858,-0.00361626525,0.000907979498,0.00369976275,0.00697973836,0.0446041152,0.00624513254,-0.0103911711,0.0082790656,-0.000135067618,0.000806028547,-0.000681531907,-0.00127590622,-0.00110648014,0.000507179531,-0.0174512994,0.000537040061,0.0332874618,-0.0098034339,0.002449641,0.0029612428,0.00317676389,-0.00562530616,-0.000237537373,-0.000999136246,0.00798855908,-0.205327705,0.0494556464,-0.0579190105,0.314966768,-0.199161693,-0.0969133079,-0.0751665607,-0.00630747108,-0.0318541452,0.24364461,0.0464617983,0.0286490303,0.00536130229,0.293882608,-0.0183740221,0.273174971,0.587324679,0.170505971,0.874901354,0.168253675,0.00971102808,0.083642289,0.288987428,-0.331133217,0.0453733541,1.06138885,-0.0427853763,-0.148659587,0.0213356968,-0.129194856,0.0889395624,-0.073855564,0.220461145,-0.113230541,-0.00519234687,-0.137070477,-0.0977736562,0.00693275593,0.324692756,-0.0785542578,0.0912151635,-0.0347041078,0.164608493,0.000252768397,0.292932063,0.521606565,0.0933887661,0.841170728,0.17115137,-0.0215534922,0.0866326094,0.324834466,-0.331001371,0.00636840612,0.993935704,-0.0690805689,-0.120190606,0.0487212092,-0.205299407,0.049470555,-0.0579262897,0.314932227,-0.19912982,-0.0968788862,-0.0751893744,-0.00634133676,-0.031838581,0.243675396,0.0464147106,0.0286724456,0.00534671824,0.293834388,-0.0183672849,0.273182541,0.587300181,0.170477167,0.874888539,0.168254197,0.00969939493,0.083643727,0.289001554,-0.331133157,0.0453591235,1.06136394,-0.0427950285,-0.14864862,0.0213457942
0.0319234496,3188561.37,0,0,0.0113953887,2.16327608e-05,0,0.136900228,0.000108033419,1,0.999076843,-0.0233441833,0.000504066469,-0.0360591561,0.000582023582,-0.00196188432,0.0118570076,2.24207754e-44,-2.24207754e-44,2.24207754e-44,-0.12595357,0.105261683,-0.0593532138,0.402312964,-0.279161543,-0.074494198,-0.15530546,0.000406050647,-0.0645499229,0.228305504,-0.0710403025,0.0260881968,0.00536087248,0.0434174947,-0.00292605208,0.293128878,0.395651937,0.105309106,0.951420188,0.164382711,0.0370609239,0.0349446945,0.270757705,-0.289059252,0.0511476286,1.07256651,-0.0431124866,-0.145143747,0.0202907417,0.00131285458,-0.0141161485,-0.0358656161,0.0010769678,-0.00301437918,0.00157451991,0.00304508535,0.00602821633,0.0440280847,0.00815945305,-0.011285644,0.00856026448,-0.000511755643,0.000583832327,-0.000506518991,-0.00122844672,-0.00123577577,0.000323031272,-0.011046608,0.000498081557,0.0229559112,-0.00822244491,0.0024713038,0.00291367969,0.00298368069,-0.00579275796,-0.000480291608,-0.000815309933,0.00797257666,-0.204849809,0.0497037247,-0.0580203943,0.314374119,-0.198622361,-0.0963372365,-0.075554952,-0.00688148942,-0.0316095315,0.244154021,0.0456764325,0.0290419273,0.00511011109,0.293070972,-0.0182572827,0.273299217,0.586912096,0.170021757,0.874689341,0.168271303,0.00951476302,0.0836613849,0.28921324,-0.331132382,0.0451287776,1.06096566,-0.0429503135,-0.148480505,0.0215075202,-0.129194856,0.0889395624,-0.073855564,0.220461145,-0.113230541,-0.00519234687,-0.137070477,-0.0977736562,0.00693275593,0.324692756,-0.0785542578,0.0912151635,-0.0347041078,0.164608493,0.000252768397,0.292932063,0.521606565,0.0933887661,0.841170728,0.17115137,-0.0215534922,0.0866326094,0.324834466,-0.331001371,0.00636840612,0.993935704,-0.0690805689,-0.120190606,0.0487212092,-0.204786181,0.0497367196,-0.0580337085,0.314295143,-0.198550552,-0.0962605849,-0.0756066814,-0.00695792306,-0.0315771177,0.244221747,0.0455719642,0.0290942099,0.00507663004,0.292962939,-0.0182417184,0.273315728,0.58685714,0.16995731,0.874661148,0.168273732,0.00948863663,0.0836638808,0.289243191,-0.331132263,0.0450961851,1.06090927,-0.042972289,-0.148456708,0.0215304047
0.041924418,3188561.38,0,0,0.00142659433,2.15130858e-05,0,0.109601766,0.000185687095,1,0.999079227,-0.0233383123,0.000493454747,-0.0359971672,0.00180780503,-0.0027064851,0.0128100859,2.24207754e-44,-2.24207754e-44,2.24207754e-44,-0.125934333,0.105111904,-0.059709616,0.402315646,-0.279185146,-0.0744711682,-0.155283272,0.000454157125,-0.0641151965,0.228414729,-0.0711675957,0.0261785388,0.00535171526,0.0434203409,-0.00292801345,0.293118209,0.395637631,0.105309762,0.951333642,0.164387539,0.0372399874,0.0348701663,0.270783305,-0.289030492,0.0511752553,1.07250595,-0.0431202538,-0.145148993,0.0203717481,0.00242536888,-0.0157242678,-0.0355553664,-0.000385825871,-0.00184384349,0.00287486101,0.00154753099,0.00381134241,0.0430519357,0.0132319285,-0.0139548564,0.0094333943,-0.00123737508,4.41295379e-05,6.07438669e-05,-0.000934002106,-0.00159132027,-0.000146742372,-0.00752890343,0.000476129062,0.0149547197,-0.00704171881,0.00263768272,0.00284788967,0.00258602062,-0.00627862243,-0.00101788493,-0.000285552,0.00822771713,-0.204022735,0.050142847,-0.0582040921,0.313374788,-0.197686538,-0.0953487977,-0.0762300715,-0.00785509869,-0.0311848391,0.245026067,0.0443180948,0.0297199506,0.00468570227,0.291677415,-0.0180586297,0.273509949,0.586196661,0.169197142,0.874328256,0.168294683,0.00917730201,0.0836957097,0.289604634,-0.331129134,0.0447137728,1.06024361,-0.043233864,-0.148170248,0.0217985027,-0.128551677,0.0898023397,-0.0745399967,0.221082479,-0.112384826,-0.00483159535,-0.137729719,-0.0975058675,0.00743404683,0.324940383,-0.0796225443,0.0916574523,-0.0344793573,0.164078176,0.000217964873,0.29289642,0.520975888,0.0934204087,0.841161668,0.170754805,-0.0217043348,0.0867537558,0.325239331,-0.330905288,0.00649213418,0.9939273,-0.0691932216,-0.119899213,0.0486138798,-0.203918353,0.0501976945,-0.0582266822,0.313247144,-0.197568566,-0.0952236205,-0.0763151199,-0.00797908474,-0.0311314296,0.245136589,0.0441466868,0.02980561,0.00463153748,0.291500956,-0.0180333536,0.273536772,0.586106479,0.169092342,0.87428236,0.168298095,0.00913459342,0.0836999416,0.289653897,-0.331128806,0.044660911,1.06015193,-0.0432697684,-0.148131147,0.0218355879
0.0519249467,3188561.39,0,0,0.0114271231,2.21449882e-05,0,0.109601766,0.000262051821,1,0.99908191,-0.0233240221,0.000474196218,-0.0359326899,0.00401576608,-0.00537471008,0.012322451,2.24207754e-44,-2.24207754e-44,2.24207754e-44,-0.125886425,0.10494224,-0.0600556284,0.402294457,-0.279195398,-0.0744308904,-0.155280665,0.00047643276,-0.0636796355,0.228607237,-0.071340166,0.0262800623,0.00533577567,0.0434152894,-0.00291918381,0.293112993,0.395618826,0.10530407,0.951268494,0.164392024,0.0373591073,0.0348061807,0.270810574,-0.28900227,0.0511974171,1.07243693,-0.0431360155,-0.145146444,0.020458566,0.0073827398,-0.017823685,-0.0333849937,-0.00390292751,-0.000395556795,0.00487485947,-0.000629592221,0.00115682324,0.0445791483,0.0243470185,-0.0201043785,0.0106363073,-0.00172543514,-0.0010560886,0.001612628,-0.000148480773,-0.00205493229,-0.000860044034,-0.00593424728,0.00042430067,0.0105668092,-0.00601565652,0.00277432334,0.0028263235,0.00194086658,-0.00748805888,-0.0020109897,0.000676629308,0.00929499697,-0.202773735,0.0507991873,-0.0584744401,0.311847419,-0.196274847,-0.0938507989,-0.0772478506,-0.00933876261,-0.0305457208,0.246348605,0.0422669537,0.0307449773,0.0040375446,0.289565742,-0.0177561641,0.273830771,0.58511734,0.16794309,0.873779356,0.168335408,0.00866623037,0.0837463215,0.290194362,-0.331125408,0.0440812297,1.05914617,-0.0436634757,-0.147702381,0.0222422797,-0.128551677,0.0898023397,-0.0745399967,0.221082479,-0.112384826,-0.00483159535,-0.137729719,-0.0975058675,0.00743404683,0.324940383,-0.0796225443,0.0916574523,-0.0344793573,0.164078176,0.000217964873,0.29289642,0.520975888,0.0934204087,0.841161668,0.170754805,-0.0217043348,0.0867537558,0.325239331,-0.330905288,0.00649213418,0.9939273,-0.0691932216,-0.119899213,0.0486138798,-0.202618748,0.0508806333,-0.0585079901,0.311657876,-0.196099669,-0.0936649069,-0.0773741528,-0.00952287484,-0.0304664113,0.246512711,0.0420124233,0.0308721773,0.00395711325,0.28930369,-0.0177186299,0.273870587,0.584983408,0.167787462,0.873711228,0.168340459,0.00860281009,0.0837526023,0.290267557,-0.331124961,0.0440027341,1.05900991,-0.0437167883,-0.147644326,0.0222973488
0.0619277461,3188561.4,0,0,0.00141781103,2.16173939e-05,0,0.120002776,0.000500112772,1,0.999084592,-0.0232828446,0.000425243081,-0.0358850956,0.0132605927,-0.0133938352,0.00658047292,2.24207754e-44,-2.24207754e-44,2.24207754e-44,-0.125701949,0.104728043,-0.0603357293,0.40215227,-0.279161662,-0.0743657127,-0.155306131,0.000446659862,-0.0631853938,0.228991374,-0.0716206804,0.0263971202,0.00531890662,0.0433598086,-0.00287063001,0.293119729,0.395599306,0.105292663,0.9512164,0.16439566,0.0374668166,0.0347537436,0.270839959,-0.288972139,0.0512122884,1.07230282,-0.0431645662,-0.14512971,0.0206041951,0.0285207201,-0.0253073797,-0.0230566394,-0.024400223,0.0072947545,0.0078400271,-0.00487432769,-0.00739369681,0.0538057648,0.0516488813,-0.0354266837,0.0127011798,-0.00170281262,-0.010428708,0.00808365922,0.00127745874,-0.00175167585,-0.00128274597,-0.00477726711,0.000315363053,0.0112418169,-0.00460678386,0.00309824641,0.00319056143,0.00115291751,-0.0199896879,-0.00350367837,0.00248020748,0.0196277536,-0.200954407,0.0518443808,-0.0589070804,0.309799045,-0.194189474,-0.0917385742,-0.0787655041,-0.0113683194,-0.0296258293,0.248202369,0.0392525196,0.0322202854,0.00315862591,0.286573648,-0.0173269194,0.274269789,0.583527207,0.166204467,0.873036265,0.168355957,0.00793695729,0.083817631,0.291048288,-0.331111401,0.0432098433,1.05760992,-0.0442887023,-0.147020862,0.0228474569,-0.126940101,0.092188552,-0.0755594671,0.222158551,-0.110061616,-0.0041042543,-0.139649436,-0.0971479863,0.00806756131,0.325391978,-0.0827297866,0.0926730558,-0.0341897458,0.162801564,0.000412452966,0.292821079,0.519274116,0.0933232009,0.84142822,0.170138389,-0.0221018288,0.0867774859,0.325912029,-0.330751449,0.00653926656,0.993588209,-0.0697378591,-0.119295433,0.0484743454,-0.200745016,0.05195852,-0.0589541905,0.30955109,-0.193951473,-0.0914906487,-0.078937754,-0.0116109988,-0.029519191,0.248420745,0.0389074162,0.0323913135,0.00305296341,0.286223501,-0.0172767341,0.274322271,0.583345413,0.16599828,0.872946858,0.168361008,0.00785197411,0.0838260055,0.291146904,-0.331110358,0.0431060977,1.05742872,-0.044360701,-0.146942422,0.0229199585
0.072924532,3188561.41,0,0,0.012414597,2.17361376e-05,0,0.120002776,0.000432997942,1,0.999088943,-0.0231315959,0.000310659234,-0.0358630829,0.0368624628,-0.0210558381,0.00234077452,2.24207754e-44,-2.24207754e-44,2.24207754e-44,-0.125122905,0.104276709,-0.0605111159,0.401541352,-0.278927177,-0.0742368028,-0.155490234,0.00019641321,-0.0624468252,0.230016187,-0.0722697452,0.0265796036,0.00527216122,0.0430702716,-0.00273138378,0.293169498,0.395584971,0.105273768,0.95116353,0.164398938,0.0375902802,0.0347139984,0.270923615,-0.288928509,0.0512177683,1.07181275,-0.0432233028,-0.145079777,0.020971993,0.0633318797,-0.04902298,-0.00931460503,-0.0741460547,0.031084286,0.0131628336,-0.0251908582,-0.0332275815,0.0664520562,0.113725312,-0.0699324533,0.0173901729,-0.00827757455,-0.0361979455,0.0130659649,0.00830387138,-0.000702391961,-0.00177484436,-0.00438580988,0.000205016768,0.00818197988,-0.00220626243,0.0109169586,0.00405285181,-0.000107021398,-0.0598721504,-0.00604459643,0.00551443826,0.0395563953,-0.198430806,0.0532199554,-0.0594748594,0.306810856,-0.191321045,-0.0887506008,-0.0808414072,-0.0142930616,-0.0283406358,0.250834227,0.0350934118,0.0342814848,0.00188519619,0.28235352,-0.0167220794,0.274902314,0.581336439,0.163719505,0.871958554,0.168416739,0.00691275485,0.0839185491,0.292236984,-0.331099123,0.0419595242,1.05542696,-0.0451564156,-0.146075547,0.0237212311,-0.126940101,0.092188552,-0.0755594671,0.222158551,-0.110061616,-0.0041042543,-0.139649436,-0.0971479863,0.00806756131,0.325391978,-0.0827297866,0.0926730558,-0.0341897458,0.162801564,0.000412452966,0.292821079,0.519274116,0.0933232009,0.84142822,0.170138389,-0.0221018288,0.0867774859,0.325912029,-0.330751449,0.00653926656,0.993588209,-0.0697378591,-0.119295433,0.0484743454,-0.198172286,0.053360872,-0.0595330223,0.306504726,-0.191027209,-0.0884445012,-0.0810540617,-0.0145926792,-0.0282089785,0.251103848,0.0346673429,0.034492638,0.00175474328,0.281921208,-0.0166601166,0.274967104,0.581111968,0.163464949,0.871848166,0.168422967,0.00680783344,0.0839288905,0.292358756,-0.331097871,0.0418314375,1.05520332,-0.0452453047,-0.145978704,0.0238107424
0.0839243489,3188561.43,0,0,0.0034188102,2.16080807e-05,0,0.116839074,0.00117561221,1,0.999095976,-0.0228703842,0.000180156392,-0.0358351134,0.0648295432,-0.0265601836,0.00766784837,2.24207754e-44,-2.24207754e-44,2.24207754e-44,-0.124279968,0.103604324,-0.0605612546,0.400441825,-0.278428316,-0.074065052,-0.155874953,-0.000333977252,-0.0617459454,0.231542602,-0.0731936246,0.0268056858,0.00505194115,0.0425286815,-0.00258926023,0.293346554,0.39558351,0.105252534,0.951114178,0.164399549,0.0376494527,0.03470736,0.271077961,-0.288877249,0.051207874,1.07092011,-0.0433000587,-0.144961104,0.0214813929,0.0991680846,-0.0805131271,-0.00249716826,-0.135923952,0.0636380911,0.0205327887,-0.047611542,-0.0674589872,0.0721110627,0.179748759,-0.108143285,0.0266845655,-0.0330039747,-0.0669805929,0.0148684671,0.0248812139,0.000167408987,-0.0024292029,-0.00538476417,-2.10740145e-05,0.00459920848,0.000345200795,0.0185295641,0.00598131493,-0.00162706443,-0.110803939,-0.00881594699,0.0190472212,0.0585518405,-0.195020556,0.0555661283,-0.0603891201,0.3033894,-0.187253848,-0.0848683938,-0.0838362873,-0.0177811068,-0.0266050994,0.254163921,0.0292427018,0.0370721333,0.000404011924,0.276855469,-0.0158973169,0.275744885,0.578237832,0.160627529,0.870704949,0.168388799,0.00556373177,0.0840353817,0.293779433,-0.331082284,0.0404385552,1.05263376,-0.0463825874,-0.144756868,0.0247796029,-0.124688447,0.0971722379,-0.077199176,0.224245846,-0.106030189,-0.00263770367,-0.14296338,-0.0961784422,0.00920494832,0.325991392,-0.0882160366,0.0945526361,-0.0334784798,0.160615176,0.0010092333,0.293291539,0.516254842,0.0931569785,0.842029333,0.169344172,-0.0227456205,0.0867168605,0.326479822,-0.330738634,0.00672373921,0.992847443,-0.0709251612,-0.118134342,0.048310414,-0.194699138,0.0557562746,-0.0604659431,0.303027719,-0.186882645,-0.084492594,-0.0841065049,-0.0181393921,-0.0264414437,0.254492164,0.0287059024,0.0373348258,0.00024916511,0.276324242,-0.0158200525,0.275825083,0.577954531,0.160319179,0.870573878,0.168393165,0.00543435523,0.0840476379,0.293928862,-0.331080705,0.0402844734,1.05236053,-0.0464947522,-0.144635201,0.0248871408
0.0949474508,3188561.44,0,0,0.0144419121,4.31574881e-06,0,0.116839074,0.000654604286,1,0.999107718,-0.0224535447,2.08158253e-05,-0.0357722677,0.0972015113,-0.030922357,0.0153959198,2.24207754e-44,-2.24207754e-44,2.24207754e-44,-0.123053089,0.102574632,-0.0605439655,0.398651332,-0.27756229,-0.0737852231,-0.156524017,-0.00125085353,-0.0609859489,0.233808443,-0.074544549,0.0271494146,0.00453909487,0.0416420102,-0.00244106422,0.293738276,0.395587593,0.105221145,0.95101732,0.164397657,0.0376803428,0.0347253643,0.271327913,-0.288800448,0.0511803403,1.06942284,-0.0434105434,-0.144570872,0.0221769474,0.138145342,-0.117675588,0.00394140463,-0.207417697,0.101678446,0.0327599756,-0.075315699,-0.107580222,0.077864185,0.255912185,-0.152135476,0.0390620455,-0.0640331805,-0.102617815,0.0147378687,0.0492192917,0.000365778251,-0.00374455797,-0.0134617062,-0.000258356071,0.00225230143,0.00255888235,0.0293883905,0.00869284384,-0.00350306393,-0.174477398,-0.0124672633,0.0513921566,0.0759247541,-0.191237241,0.057804212,-0.061293371,0.299132109,-0.182884648,-0.0804450288,-0.0870168656,-0.0219982695,-0.0246788003,0.258027673,0.0229243431,0.0401641317,-0.00141860079,0.270602673,-0.0149878776,0.276688755,0.574903607,0.156998143,0.869162381,0.168440193,0.0040409104,0.0841796249,0.295538455,-0.331063807,0.0386249609,1.04941773,-0.0477027856,-0.143324792,0.0260453764,-0.124688447,0.0971722379,-0.077199176,0.224245846,-0.106030189,-0.00263770367,-0.14296338,-0.0961784422,0.00920494832,0.325991392,-0.0882160366,0.0945526361,-0.0334784798,0.160615176,0.0010092333,0.293291539,0.516254842,0.0931569785,0.842029333,0.169344172,-0.0227456205,0.0867168605,0.326479822,-0.330738634,0.00672373921,0.992847443,-0.0709251612,-0.118134342,0.048310414,-0.190845281,0.0580360852,-0.0613870546,0.298691034,-0.182431981,-0.0799867511,-0.0873463824,-0.0224351827,-0.024479229,0.258427978,0.0222697388,0.0404844731,-0.0016074297,0.26995486,-0.0148936566,0.276786536,0.574558198,0.156622127,0.869002581,0.168445513,0.00388314109,0.0841945708,0.295720696,-0.3310619,0.0384370685,1.04908454,-0.0478395633,-0.143176422,0.0261765141
